Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 01:41:59.635,114385.6,0.77,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.08,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.004,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.007,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.019,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.148,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.153,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.179,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.026,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.045,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.16,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.04,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.009,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.49,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.969,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.027,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.04,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.2,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.029,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.03,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.08,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.05,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.635,114385.6,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.6,0.002,BTCUSDT
2025-09-30 01:41:59.637,114385.5,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.5,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.5,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.5,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.5,0.001,BTCUSDT
2025-09-30 01:41:59.637,114385.3,0.001,BTCUSDT
2025-09-30 01:41:59.643,114385.2,0.001,BTCUSDT
2025-09-30 01:41:59.762,114385.2,0.05,BTCUSDT
2025-09-30 01:41:59.824,114385.2,0.005,BTCUSDT
2025-09-30 01:41:59.824,114385.2,0.026,BTCUSDT
2025-09-30 01:41:59.828,114385.2,0.03,BTCUSDT
2025-09-30 01:41:59.845,114385.2,0.012,BTCUSDT
2025-09-30 01:41:59.849,114385.2,0.013,BTCUSDT
2025-09-30 01:41:59.861,114385.2,0.001,BTCUSDT
2025-09-30 01:41:59.876,114385.2,0.01,BTCUSDT
2025-09-30 01:41:59.887,114385.2,0.018,BTCUSDT
2025-09-30 01:41:59.891,114385.2,0.011,BTCUSDT
2025-09-30 01:41:59.896,114385.2,0.012,BTCUSDT
2025-09-30 01:41:59.900,114385.2,0.005,BTCUSDT
2025-09-30 01:41:59.900,114385.2,0.001,BTCUSDT
2025-09-30 01:41:59.900,114385.2,0.009,BTCUSDT
2025-09-30 01:41:59.904,114385.2,0.03,BTCUSDT
2025-09-30 01:41:59.917,114385.2,0.086,BTCUSDT
2025-09-30 01:41:59.917,114385.2,0.017,BTCUSDT
2025-09-30 01:41:59.935,114385.2,0.001,BTCUSDT
2025-09-30 01:41:59.942,114385.2,0.017,BTCUSDT
2025-09-30 01:41:59.946,114385.2,0.029,BTCUSDT
2025-09-30 01:41:59.950,114385.2,0.025,BTCUSDT
2025-09-30 01:41:59.982,114385.2,0.011,BTCUSDT
2025-09-30 01:41:59.986,114385.2,0.018,BTCUSDT
2025-09-30 01:41:59.990,114385.2,0.026,BTCUSDT
2025-09-30 01:41:59.994,114385.2,0.014,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.012,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.037,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.053,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.014,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.003,BTCUSDT
2025-09-30 01:42:00.033,114385.2,0.002,BTCUSDT
2025-09-30 01:42:00.039,114385.2,0.031,BTCUSDT
2025-09-30 01:42:00.043,114385.2,0.01,BTCUSDT
2025-09-30 01:42:00.047,114385.2,0.026,BTCUSDT
2025-09-30 01:42:00.051,114385.2,0.028,BTCUSDT
2025-09-30 01:42:00.098,114385.2,0.028,BTCUSDT
2025-09-30 01:42:00.135,114385.3,0.009,BTCUSDT
2025-09-30 01:42:00.152,114385.2,0.001,BTCUSDT
2025-09-30 01:42:00.204,114385.2,0.024,BTCUSDT
2025-09-30 01:42:00.338,114385.2,0.014,BTCUSDT
2025-09-30 01:42:00.473,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.008,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,1.642,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.423,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.007,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.03,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.37,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.182,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.2,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.505,114385.3,0.005,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.005,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.254,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.582,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.36,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.491,BTCUSDT
2025-09-30 01:42:00.506,114385.3,1.059,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.313,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.043,BTCUSDT
2025-09-30 01:42:00.506,114385.3,2.025,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.194,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.062,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.032,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.039,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.04,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.055,BTCUSDT
2025-09-30 01:42:00.506,114385.3,0.052,BTCUSDT
2025-09-30 01:42:00.507,114385.3,1.265,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.364,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.093,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.294,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.048,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.077,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.158,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.055,BTCUSDT
2025-09-30 01:42:00.507,114385.3,0.121,BTCUSDT
2025-09-30 01:42:00.508,114385.3,1.057,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.017,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.086,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.013,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.055,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.349,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.087,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.002,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.268,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.052,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.272,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.002,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.25,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.004,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.004,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.003,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.24,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.097,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.003,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.199,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.281,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.007,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.004,BTCUSDT
2025-09-30 01:42:00.508,114385.3,0.151,BTCUSDT
2025-09-30 01:42:00.509,114385.3,0.009,BTCUSDT
2025-09-30 01:42:00.509,114385.3,0.006,BTCUSDT
2025-09-30 01:42:00.509,114385.3,0.001,BTCUSDT
2025-09-30 01:42:00.509,114385.3,0.004,BTCUSDT
2025-09-30 01:42:00.509,114385.3,0.02,BTCUSDT
2025-09-30 01:42:00.510,114385.4,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.4,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.4,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.4,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.4,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.5,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.5,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.6,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.003,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.003,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.1,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.009,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.01,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.012,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.012,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.009,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.021,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.012,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.009,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.023,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.028,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.009,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.007,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.008,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.019,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.052,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.009,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.008,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.002,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.04,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.087,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.001,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.018,BTCUSDT
2025-09-30 01:42:00.510,114385.7,0.011,BTCUSDT
2025-09-30 01:42:00.511,114385.7,0.007,BTCUSDT
2025-09-30 01:42:00.511,114385.7,0.006,BTCUSDT
2025-09-30 01:42:00.511,114385.7,0.001,BTCUSDT
2025-09-30 01:42:00.511,114385.7,0.001,BTCUSDT
2025-09-30 01:42:00.514,114385.8,0.001,BTCUSDT
2025-09-30 01:42:00.514,114385.8,0.002,BTCUSDT
2025-09-30 01:42:00.514,114385.8,0.001,BTCUSDT
2025-09-30 01:42:00.514,114385.8,0.002,BTCUSDT
2025-09-30 01:42:00.514,114386.3,0.002,BTCUSDT
2025-09-30 01:42:00.514,114386.7,0.002,BTCUSDT
2025-09-30 01:42:00.514,114386.7,0.002,BTCUSDT
2025-09-30 01:42:00.514,114386.9,0.002,BTCUSDT
2025-09-30 01:42:00.514,114387.5,0.002,BTCUSDT
2025-09-30 01:42:00.514,114387.8,0.002,BTCUSDT
2025-09-30 01:42:00.514,114388.0,0.001,BTCUSDT
2025-09-30 01:42:00.514,114388.1,0.002,BTCUSDT
2025-09-30 01:42:00.514,114388.2,0.001,BTCUSDT
2025-09-30 01:42:00.514,114388.3,0.002,BTCUSDT
2025-09-30 01:42:00.514,114388.5,0.002,BTCUSDT
2025-09-30 01:42:00.514,114388.7,0.002,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.002,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.002,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114389.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114389.3,0.002,BTCUSDT
2025-09-30 01:42:00.526,114389.6,0.002,BTCUSDT
2025-09-30 01:42:00.526,114389.9,0.002,BTCUSDT
2025-09-30 01:42:00.526,114390.0,0.002,BTCUSDT
2025-09-30 01:42:00.526,114390.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114390.0,0.001,BTCUSDT
2025-09-30 01:42:00.526,114390.1,0.002,BTCUSDT
2025-09-30 01:42:00.526,114390.5,0.001,BTCUSDT
2025-09-30 01:42:00.526,114390.5,0.002,BTCUSDT
2025-09-30 01:42:00.530,114390.5,0.003,BTCUSDT
2025-09-30 01:42:00.530,114390.5,0.034,BTCUSDT
2025-09-30 01:42:00.532,114390.5,0.027,BTCUSDT
2025-09-30 01:42:00.543,114390.4,0.001,BTCUSDT
2025-09-30 01:42:00.893,114390.4,0.04,BTCUSDT
